keyword,search_volume,cpc,competition_level,low_bid,high_bid,difficulty,estimated_traffic,trend_monthly,competitor_domain,suggested_min_bid,suggested_max_bid,bid_strategy
average bc mortgage rate,720,1.819999933242798,LOW,0.4799999892711639,2.0399999618530273,0,218.8800048828125,-18,wowa.ca,0.38399999141693114,2.447999954223633,Standard
average canadian,210,0.0,LOW,0.0,0.0,0,63.84000015258789,-35,wowa.ca,0.0,0.0,Standard
average canadian house price,2900,0.7300000190734863,LOW,0.1899999976158142,0.9900000095367432,0,881.5999755859375,-19,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average canadian income,2400,0.0,LOW,0.0,0.0,0,729.5999755859375,-21,wowa.ca,0.0,0.0,Standard
average canadian income by year,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-56,wowa.ca,0.0,0.0,Standard
average commission for real estate agent,170,2.8499999046325684,LOW,1.409999966621399,4.050000190734863,0,51.68000030517578,-33,wowa.ca,1.127999973297119,4.860000228881836,Standard
average commission real estate,390,4.529999732971191,LOW,0.7200000286102295,3.069999933242798,0,118.55999755859375,0,wowa.ca,0.5760000228881836,3.6839999198913573,Standard
average condo fee,110,0.0,LOW,0.0,0.0,0,33.439998626708984,0,wowa.ca,0.0,0.0,Standard
average condo fees,110,0.0,LOW,0.0,0.0,0,33.439998626708984,0,wowa.ca,0.0,0.0,Standard
average condo price in vancouver,110,0.4399999976158142,LOW,0.2199999988079071,0.6100000143051147,0,33.439998626708984,-33,wowa.ca,0.17599999904632568,0.7320000171661377,Standard
average condo price vancouver,110,0.4399999976158142,LOW,0.2199999988079071,0.6100000143051147,0,33.439998626708984,-33,wowa.ca,0.17599999904632568,0.7320000171661377,Standard
average cost for a house in canada,90,0.0,LOW,0.1899999976158142,0.9900000095367432,0,27.360000610351562,-18,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average cost of a house,110,0.0,LOW,0.0,0.0,0,33.439998626708984,-35,wowa.ca,0.0,0.0,Standard
average cost of a house in calgary,70,0.8199999928474426,LOW,0.3899999856948852,1.340000033378601,0,21.280000686645508,-22,wowa.ca,0.31199998855590816,1.6080000400543213,Standard
average cost of a house in toronto,90,0.0,LOW,0.3700000047683716,1.180000066757202,0,27.360000610351562,-36,wowa.ca,0.29600000381469727,1.4160000801086423,Standard
average cost of house in edmonton,70,2.630000114440918,LOW,0.270000010728836,1.690000057220459,0,21.280000686645508,40,wowa.ca,0.2160000085830688,2.0280000686645505,Aggressive
average cost of house in toronto,90,0.0,LOW,0.3700000047683716,1.180000066757202,0,27.360000610351562,-36,wowa.ca,0.29600000381469727,1.4160000801086423,Standard
average cost of house in vancouver,140,0.3100000023841858,LOW,0.209999993443489,0.5,0,42.560001373291016,-18,wowa.ca,0.16799999475479122,0.6,Standard
average cost of houses in canada,90,0.0,LOW,0.1899999976158142,0.9900000095367432,0,27.360000610351562,-18,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average cost of housing in canada,90,0.0,LOW,0.1899999976158142,0.9900000095367432,0,27.360000610351562,-18,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average detached house price in vancouver,70,0.0,LOW,0.0,0.0,0,21.280000686645508,0,wowa.ca,0.0,0.0,Standard
average detached house price vancouver,70,0.0,LOW,0.0,0.0,0,21.280000686645508,0,wowa.ca,0.0,0.0,Standard
average gross income canada,110,0.0,LOW,0.0,0.0,0,33.439998626708984,0,wowa.ca,0.0,0.0,Standard
average gross income in canada,110,0.0,LOW,0.0,0.0,0,33.439998626708984,0,wowa.ca,0.0,0.0,Standard
average hamilton house price,170,4.820000171661377,LOW,0.4900000095367431,1.4900000095367432,0,51.68000030517578,-18,wowa.ca,0.3920000076293945,1.7880000114440917,Standard
average home inspection cost,90,2.2300000190734863,LOW,0.8700000047683716,2.7699999809265137,0,27.360000610351562,-21,wowa.ca,0.6960000038146973,3.3239999771118165,Standard
average home price canada,2900,0.7300000190734863,LOW,0.1899999976158142,0.9900000095367432,0,881.5999755859375,-19,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average home price edmonton,880,2.190000057220459,LOW,0.3700000047683716,1.4600000381469729,0,267.5199890136719,-18,wowa.ca,0.29600000381469727,1.7520000457763674,Standard
average home price in calgary,140,0.9200000166893004,LOW,0.3799999952316284,1.159999966621399,0,42.560001373291016,-35,wowa.ca,0.30399999618530277,1.3919999599456787,Standard
average home price in canada,2900,0.7300000190734863,LOW,0.1899999976158142,0.9900000095367432,0,881.5999755859375,-19,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average home price in edmonton,880,2.190000057220459,LOW,0.3700000047683716,1.4600000381469729,0,267.5199890136719,-18,wowa.ca,0.29600000381469727,1.7520000457763674,Standard
average home price in montreal,480,0.0199999995529651,LOW,0.0900000035762786,1.2100000381469729,0,145.9199981689453,0,wowa.ca,0.07200000286102289,1.4520000457763673,Standard
average home price in ontario,110,0.0,LOW,0.4699999988079071,1.8899999856948853,0,33.439998626708984,-36,wowa.ca,0.3759999990463257,2.2679999828338624,Standard
average home price in toronto canada,90,0.0,LOW,0.5600000023841858,2.0,0,27.360000610351562,-22,wowa.ca,0.4480000019073487,2.4,Standard
average home price in vancouver,1300,0.4799999892711639,LOW,0.2300000041723251,0.4699999988079071,0,395.20001220703125,0,wowa.ca,0.1840000033378601,0.5639999985694885,Standard
average home price in vancouver bc,1300,0.4799999892711639,LOW,0.2300000041723251,0.4699999988079071,0,395.20001220703125,0,wowa.ca,0.1840000033378601,0.5639999985694885,Standard
average home price london,210,2.069999933242798,LOW,0.2800000011920929,1.309999942779541,0,63.84000015258789,-19,wowa.ca,0.22400000095367434,1.5719999313354491,Standard
average home price london ontario,70,0.0,LOW,0.4000000059604645,1.5499999523162842,0,21.280000686645508,-44,wowa.ca,0.3200000047683716,1.8599999427795408,Standard
average home price montreal,480,0.0199999995529651,LOW,0.0900000035762786,1.2100000381469729,0,145.9199981689453,0,wowa.ca,0.07200000286102289,1.4520000457763673,Standard
average home price ontario,720,0.0,LOW,0.3400000035762787,1.309999942779541,0,218.8800048828125,-18,wowa.ca,0.27200000286102294,1.5719999313354491,Standard
average home price toronto,2400,0.75,LOW,0.3499999940395355,0.6000000238418579,0,729.5999755859375,-21,wowa.ca,0.27999999523162844,0.7200000286102295,Standard
average home price toronto canada,90,0.0,LOW,0.5600000023841858,2.0,0,27.360000610351562,-22,wowa.ca,0.4480000019073487,2.4,Standard
average home price vancouver,1300,0.4799999892711639,LOW,0.2300000041723251,0.4699999988079071,0,395.20001220703125,0,wowa.ca,0.1840000033378601,0.5639999985694885,Standard
average home price vancouver bc,1300,0.4799999892711639,LOW,0.2300000041723251,0.4699999988079071,0,395.20001220703125,0,wowa.ca,0.1840000033378601,0.5639999985694885,Standard
average home prices,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-44,wowa.ca,0.0,0.0,Standard
average home prices edmonton,880,2.190000057220459,LOW,0.3700000047683716,1.4600000381469729,0,267.5199890136719,-18,wowa.ca,0.29600000381469727,1.7520000457763674,Standard
average home prices in calgary,140,0.9200000166893004,LOW,0.3799999952316284,1.159999966621399,0,42.560001373291016,-35,wowa.ca,0.30399999618530277,1.3919999599456787,Standard
average home prices in ontario,110,0.0,LOW,0.4699999988079071,1.8899999856948853,0,33.439998626708984,-36,wowa.ca,0.3759999990463257,2.2679999828338624,Standard
average home prices ontario,720,0.0,LOW,0.3400000035762787,1.309999942779541,0,218.8800048828125,-18,wowa.ca,0.27200000286102294,1.5719999313354491,Standard
average home prices toronto,2400,0.75,LOW,0.3499999940395355,0.6000000238418579,0,729.5999755859375,-21,wowa.ca,0.27999999523162844,0.7200000286102295,Standard
average house,170,0.0,LOW,0.0,0.0,0,51.68000030517578,-19,wowa.ca,0.0,0.0,Standard
average house cost,110,0.0,LOW,0.0,0.0,0,33.439998626708984,-35,wowa.ca,0.0,0.0,Standard
average house cost in calgary,70,0.8199999928474426,LOW,0.3899999856948852,1.340000033378601,0,21.280000686645508,-22,wowa.ca,0.31199998855590816,1.6080000400543213,Standard
average house cost in canada,320,0.0,LOW,0.0,0.0,0,97.27999877929688,-46,wowa.ca,0.0,0.0,Standard
average house cost in ontario,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-22,wowa.ca,0.0,0.0,Standard
average house cost in toronto,90,0.0,LOW,0.5600000023841858,2.0,0,27.360000610351562,-22,wowa.ca,0.4480000019073487,2.4,Standard
average house cost in vancouver,140,0.3100000023841858,LOW,0.209999993443489,0.5,0,42.560001373291016,-18,wowa.ca,0.16799999475479122,0.6,Standard
average house cost vancouver,50,0.2899999916553497,LOW,0.0,0.0,0,15.199999809265137,0,wowa.ca,0.0,0.0,Standard
average house in canada,140,0.0,LOW,0.0,0.0,0,42.560001373291016,-35,wowa.ca,0.0,0.0,Standard
average house price,260,2.1700000762939453,LOW,0.8700000047683716,1.8799999952316284,0,79.04000091552734,-34,wowa.ca,0.6960000038146973,2.255999994277954,Standard
average house price alberta,260,1.25,LOW,0.25,0.7200000286102295,0,79.04000091552734,-46,wowa.ca,0.2,0.8640000343322753,Standard
average house price canada,2900,0.7300000190734863,LOW,0.1899999976158142,0.9900000095367432,0,881.5999755859375,-19,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average house price edmonton,880,2.190000057220459,LOW,0.3700000047683716,1.4600000381469729,0,267.5199890136719,-18,wowa.ca,0.29600000381469727,1.7520000457763674,Standard
average house price halifax,210,0.3000000119209289,LOW,0.1099999994039535,0.5400000214576721,0,63.84000015258789,-19,wowa.ca,0.0879999995231628,0.6480000257492066,Standard
average house price hamilton,170,4.820000171661377,LOW,0.4900000095367431,1.4900000095367432,0,51.68000030517578,-18,wowa.ca,0.3920000076293945,1.7880000114440917,Standard
average house price hamilton ontario,70,1.8700000047683716,LOW,0.3899999856948852,0.7599999904632568,0,21.280000686645508,29,wowa.ca,0.31199998855590816,0.9119999885559081,Aggressive
average house price in alberta,260,1.25,LOW,0.25,0.7200000286102295,0,79.04000091552734,-46,wowa.ca,0.2,0.8640000343322753,Standard
average house price in bc,140,0.0,LOW,0.0,0.0,0,42.560001373291016,-21,wowa.ca,0.0,0.0,Standard
average house price in british columbia,140,0.0,LOW,0.0,0.0,0,42.560001373291016,-21,wowa.ca,0.0,0.0,Standard
average house price in calgary,1600,1.440000057220459,LOW,0.3799999952316284,1.4500000476837158,0,486.3999938964844,0,wowa.ca,0.30399999618530277,1.740000057220459,Standard
average house price in canada,2900,0.7300000190734863,LOW,0.1899999976158142,0.9900000095367432,0,881.5999755859375,-19,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average house price in canada 2024,90,0.0,LOW,0.0,0.0,0,27.360000610351562,-33,wowa.ca,0.0,0.0,Standard
average house price in edmonton,210,1.2599999904632568,LOW,0.3400000035762787,1.409999966621399,0,63.84000015258789,-19,wowa.ca,0.27200000286102294,1.6919999599456788,Standard
average house price in gta,140,0.0,LOW,0.449999988079071,1.180000066757202,0,42.560001373291016,-21,wowa.ca,0.3599999904632568,1.4160000801086423,Standard
average house price in halifax,210,0.3000000119209289,LOW,0.1099999994039535,0.5400000214576721,0,63.84000015258789,-19,wowa.ca,0.0879999995231628,0.6480000257492066,Standard
average house price in hamilton ontario,70,1.8700000047683716,LOW,0.3899999856948852,0.7599999904632568,0,21.280000686645508,29,wowa.ca,0.31199998855590816,0.9119999885559081,Aggressive
average house price in kitchener,110,2.569999933242798,LOW,0.3300000131130218,1.569999933242798,0,33.439998626708984,-18,wowa.ca,0.26400001049041744,1.8839999198913575,Standard
average house price in kitchener waterloo,110,2.569999933242798,LOW,0.3300000131130218,1.569999933242798,0,33.439998626708984,-18,wowa.ca,0.26400001049041744,1.8839999198913575,Standard
average house price in kitchener-waterloo,110,2.569999933242798,LOW,0.3300000131130218,1.569999933242798,0,33.439998626708984,-18,wowa.ca,0.26400001049041744,1.8839999198913575,Standard
average house price in london ontario,260,1.190000057220459,LOW,0.3400000035762787,1.1399999856948853,0,79.04000091552734,0,wowa.ca,0.27200000286102294,1.3679999828338623,Standard
average house price in nova scotia,110,0.0,LOW,0.1199999973177909,0.3899999856948852,0,33.439998626708984,0,wowa.ca,0.09599999785423273,0.46799998283386224,Standard
average house price in ontario,720,0.0,LOW,0.3400000035762787,1.309999942779541,0,218.8800048828125,-18,wowa.ca,0.27200000286102294,1.5719999313354491,Standard
average house price in ontario canada,720,0.0,LOW,0.3400000035762787,1.309999942779541,0,218.8800048828125,-18,wowa.ca,0.27200000286102294,1.5719999313354491,Standard
average house price in toronto,2400,0.75,LOW,0.3499999940395355,0.6000000238418579,0,729.5999755859375,-21,wowa.ca,0.27999999523162844,0.7200000286102295,Standard
average house price in waterloo,90,0.6100000143051147,LOW,0.3100000023841858,0.9100000262260436,0,27.360000610351562,-18,wowa.ca,0.24800000190734864,1.0920000314712524,Standard
average house price london ontario,260,1.190000057220459,LOW,0.3400000035762787,1.1399999856948853,0,79.04000091552734,0,wowa.ca,0.27200000286102294,1.3679999828338623,Standard
average house price montreal,480,0.0199999995529651,LOW,0.0900000035762786,1.2100000381469729,0,145.9199981689453,0,wowa.ca,0.07200000286102289,1.4520000457763673,Standard
average house price ontario,720,0.0,LOW,0.3400000035762787,1.309999942779541,0,218.8800048828125,-18,wowa.ca,0.27200000286102294,1.5719999313354491,Standard
average house price toronto,2400,0.75,LOW,0.3499999940395355,0.6000000238418579,0,729.5999755859375,-21,wowa.ca,0.27999999523162844,0.7200000286102295,Standard
average house price vancouver,1300,0.4799999892711639,LOW,0.2300000041723251,0.4699999988079071,0,395.20001220703125,0,wowa.ca,0.1840000033378601,0.5639999985694885,Standard
average house price waterloo,90,0.6100000143051147,LOW,0.3100000023841858,0.9100000262260436,0,27.360000610351562,-18,wowa.ca,0.24800000190734864,1.0920000314712524,Standard
average house price winnipeg,480,0.6200000047683716,LOW,0.1899999976158142,0.6700000166893005,0,145.9199981689453,-19,wowa.ca,0.15199999809265138,0.8040000200271606,Standard
average house prices,260,2.1700000762939453,LOW,0.8700000047683716,1.8799999952316284,0,79.04000091552734,-34,wowa.ca,0.6960000038146973,2.255999994277954,Standard
average house prices in canada,2900,0.7300000190734863,LOW,0.1899999976158142,0.9900000095367432,0,881.5999755859375,-19,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average house prices in edmonton,210,1.2599999904632568,LOW,0.3400000035762787,1.409999966621399,0,63.84000015258789,-19,wowa.ca,0.27200000286102294,1.6919999599456788,Standard
average house prices in ontario,720,0.0,LOW,0.3400000035762787,1.309999942779541,0,218.8800048828125,-18,wowa.ca,0.27200000286102294,1.5719999313354491,Standard
average house prices in ottawa,590,1.0800000429153442,LOW,0.3700000047683716,0.9100000262260436,0,179.36000061035156,-19,wowa.ca,0.29600000381469727,1.0920000314712524,Standard
average house prices in vancouver canada,70,0.4099999964237213,LOW,0.1800000071525573,0.6399999856948853,0,21.280000686645508,-29,wowa.ca,0.14400000572204583,0.7679999828338623,Standard
average house prices ontario,720,0.0,LOW,0.3400000035762787,1.309999942779541,0,218.8800048828125,-18,wowa.ca,0.27200000286102294,1.5719999313354491,Standard
average housing cost in canada,320,0.0,LOW,0.0,0.0,0,97.27999877929688,-46,wowa.ca,0.0,0.0,Standard
average housing costs,110,0.0,LOW,0.0,0.0,0,33.439998626708984,-35,wowa.ca,0.0,0.0,Standard
average housing costs in canada,90,0.0,LOW,0.1899999976158142,0.9900000095367432,0,27.360000610351562,-18,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average housing price in calgary,1600,1.440000057220459,LOW,0.3799999952316284,1.4500000476837158,0,486.3999938964844,0,wowa.ca,0.30399999618530277,1.740000057220459,Standard
average housing prices in canada,2900,0.7300000190734863,LOW,0.1899999976158142,0.9900000095367432,0,881.5999755859375,-19,wowa.ca,0.15199999809265138,1.1880000114440918,Standard
average housing prices in ontario,720,0.0,LOW,0.3400000035762787,1.309999942779541,0,218.8800048828125,-18,wowa.ca,0.27200000286102294,1.5719999313354491,Standard
average income canada,1000,0.0,LOW,0.0,0.0,0,304.0,-12,wowa.ca,0.0,0.0,Standard
average income canada individual,260,0.0,LOW,0.0,0.0,0,79.04000091552734,-18,wowa.ca,0.0,0.0,Standard
average income for a canadian,14800,0.0,LOW,0.0,0.0,0,4499.2001953125,-18,wowa.ca,0.0,0.0,Standard
average income for canada,14800,0.0,LOW,0.0,0.0,0,4499.2001953125,-18,wowa.ca,0.0,0.0,Standard
average income for canadian,14800,0.0,LOW,0.0,0.0,0,4499.2001953125,-18,wowa.ca,0.0,0.0,Standard
average income for real estate agent,140,0.0,LOW,0.0,0.0,0,42.560001373291016,-35,wowa.ca,0.0,0.0,Standard
average income for real estate agents,140,0.0,LOW,0.0,0.0,0,42.560001373291016,-35,wowa.ca,0.0,0.0,Standard
average income in canada,14800,0.0,LOW,0.0,0.0,0,4499.2001953125,-18,wowa.ca,0.0,0.0,Standard
average income of a real estate agent,140,0.0,LOW,0.0,0.0,0,42.560001373291016,-35,wowa.ca,0.0,0.0,Standard
average income of a realtor,210,0.0,LOW,0.0,0.0,0,63.84000015258789,-35,wowa.ca,0.0,0.0,Standard
average income of canada,2400,0.0,LOW,0.0,0.0,0,729.5999755859375,-21,wowa.ca,0.0,0.0,Standard
average income of real estate agent,140,0.0,LOW,0.0,0.0,0,42.560001373291016,-35,wowa.ca,0.0,0.0,Standard
average income real estate agent,140,0.0,LOW,0.0,0.0,0,42.560001373291016,-35,wowa.ca,0.0,0.0,Standard
average individual income in canada,260,0.0,LOW,0.0,0.0,0,79.04000091552734,-18,wowa.ca,0.0,0.0,Standard
average interest rate for mortgage ontario,140,1.8799999952316284,LOW,0.6200000047683716,2.130000114440918,0,42.560001373291016,0,wowa.ca,0.4960000038146973,2.5560001373291015,Standard
average line of credit interest rate,320,9.15999984741211,LOW,2.190000057220459,10.289999961853027,0,97.27999877929688,0,wowa.ca,1.7520000457763674,12.347999954223633,Standard
average line of credit interest rate canada,70,1.0399999618530271,LOW,0.0,0.0,0,21.280000686645508,0,wowa.ca,0.0,0.0,Standard
average line of credit interest rates canada,70,1.0399999618530271,LOW,0.0,0.0,0,21.280000686645508,0,wowa.ca,0.0,0.0,Standard
average listing agent commission,170,2.8499999046325684,LOW,1.409999966621399,4.050000190734863,0,51.68000030517578,-33,wowa.ca,1.127999973297119,4.860000228881836,Standard
