keyword,search_volume,cpc,estimated_traffic,difficulty,competitor_domain
cibc aventura card,590,1.2100000381469729,179.36000061035156,0,www.cibc.com
cibc aventura credit card,590,1.9800000190734863,179.36000061035156,0,www.cibc.com
cibc aventura gold,1300,0.9399999976158142,395.20001220703125,0,www.cibc.com
cibc aventura gold visa card,720,1.430000066757202,218.8800048828125,0,www.cibc.com
cibc aventura infinite,590,1.2100000381469729,179.36000061035156,0,www.cibc.com
cibc aventura lounge access,880,1.8399999141693115,267.5199890136719,0,www.cibc.com
cibc aventura points,880,1.9600000381469729,267.5199890136719,0,www.cibc.com
cibc aventura rewards,2900,3.0799999237060547,881.5999755859375,0,www.cibc.com
cibc aventura rewards login,590,0.0,179.36000061035156,0,www.cibc.com
cibc aventura travel booking,590,9.140000343322754,179.36000061035156,0,www.cibc.com
cibc aventura travel insurance,590,2.740000009536743,179.36000061035156,0,www.cibc.com
cibc aventura visa,1000,1.0499999523162842,304.0,0,www.cibc.com
cibc aventura visa card,590,1.579999923706055,179.36000061035156,0,www.cibc.com
cibc aventura visa infinite,8100,2.069999933242798,1871.4239501953125,0,www.cibc.com
cibc aventura visa infinite,8100,2.069999933242798,575.9099731445312,0,www.cibc.com
affordable place to live in canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
affordable places to live in canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
are interest rates going down,720,0.6700000166893005,218.8800048828125,0,www.nesto.ca
are interest rates going down in canada,720,1.059999942779541,218.8800048828125,0,www.nesto.ca
are mortgage rates going down,880,0.7900000214576721,267.5199890136719,0,www.nesto.ca
are the mortgage rates going down,880,0.7900000214576721,267.5199890136719,0,www.nesto.ca
average mortgage rate canada,880,1.4199999570846558,267.5199890136719,0,www.nesto.ca
bank of canada interest rate predictions,1000,0.270000010728836,304.0,0,www.nesto.ca
bank of canada rate forecast,590,0.25,179.36000061035156,0,www.nesto.ca
bc capital gains tax,880,7.179999828338623,267.5199890136719,0,www.nesto.ca
canada mortgage rates housing forecasts 2025,590,2.190000057220459,179.36000061035156,0,www.nesto.ca
canada safest cities,1300,0.0,395.20001220703125,0,www.nesto.ca
canada's safest cities,1300,0.0,395.20001220703125,0,www.nesto.ca
canadian mortgage interest rate,110000,1.4700000286102295,33440.0,0,www.nesto.ca
canadian mortgage rate predictions,5400,1.0800000429153442,1641.5999755859375,0,www.nesto.ca
canadian mortgage rates predictions,5400,1.0800000429153442,1641.5999755859375,0,www.nesto.ca
capital gains tax bc,880,7.179999828338623,267.5199890136719,0,www.nesto.ca
capital gains tax british columbia,880,7.179999828338623,267.5199890136719,0,www.nesto.ca
capital gains tax canada bc,880,7.179999828338623,267.5199890136719,0,www.nesto.ca
capital gains tax how much,720,0.4099999964237213,218.8800048828125,0,www.nesto.ca
capital gains tax ontario,1900,4.559999942779541,577.5999755859375,0,www.nesto.ca
celiapp in english,590,11.550000190734863,179.36000061035156,0,www.nesto.ca
cheaper cities in canada,590,0.0,179.36000061035156,0,www.nesto.ca
cheapest canadian city,590,0.0,179.36000061035156,0,www.nesto.ca
cheapest cities canada,590,0.0,179.36000061035156,0,www.nesto.ca
cheapest cities in canada,590,0.0,179.36000061035156,0,www.nesto.ca
cheapest city canada,590,0.0,179.36000061035156,0,www.nesto.ca
cheapest city in canada,590,0.0,179.36000061035156,0,www.nesto.ca
cheapest city to live in canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
cheapest place to live in canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
cheapest places to live canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
cheapest places to live in canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
forecast for interest rates canada,9900,0.5799999833106995,3009.60009765625,0,www.nesto.ca
home loan rates to drop,1300,3.7200000286102295,395.20001220703125,0,www.nesto.ca
how much is capital gains tax in ontario,590,1.3300000429153442,179.36000061035156,0,www.nesto.ca
interest rate forecast in canada,9900,0.5799999833106995,3009.60009765625,0,www.nesto.ca
interest rates in canada forecast,9900,0.5799999833106995,3009.60009765625,0,www.nesto.ca
least expensive cities in canada,590,0.0,179.36000061035156,0,www.nesto.ca
least expensive city in canada,590,0.0,179.36000061035156,0,www.nesto.ca
least expensive place to live in canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
least expensive places to live in canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
mortgage rate canada news,1000,1.5299999713897705,304.0,0,www.nesto.ca
mortgage rate in canada today,3600,1.579999923706055,1094.4000244140625,0,www.nesto.ca
mortgage rate outlook,1600,3.4600000381469727,486.3999938964844,0,www.nesto.ca
mortgage rates ontario predictions,880,1.4500000476837158,267.5199890136719,0,www.nesto.ca
most affordable cities in canada,1000,0.0299999993294477,304.0,0,www.nesto.ca
most affordable places to live in canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
most inexpensive places to live in canada,5400,0.9100000262260436,1641.5999755859375,0,www.nesto.ca
nesto,9900,1.7999999523162842,3009.60009765625,0,www.nesto.ca
nesto mortgage,3600,3.2200000286102295,1094.4000244140625,0,www.nesto.ca
nesto mortgage rate,2400,2.6600000858306885,729.5999755859375,0,www.nesto.ca
nesto mortgage rates,2400,2.6600000858306885,729.5999755859375,0,www.nesto.ca
nesto rate,590,1.7200000286102295,179.36000061035156,0,www.nesto.ca
nesto rates,590,1.7200000286102295,179.36000061035156,0,www.nesto.ca
nesto taux,1300,2.0799999237060547,395.20001220703125,0,www.nesto.ca
private lending canada,720,10.899999618530272,218.8800048828125,0,www.nesto.ca
property taxes in canada,720,1.2000000476837158,218.8800048828125,0,www.nesto.ca
prévision taux directeur,590,0.2199999988079071,179.36000061035156,0,www.nesto.ca
prévision taux hypothécaire 2025,1000,3.049999952316284,304.0,0,www.nesto.ca
prêts alternatifs,720,6.480000019073486,218.8800048828125,0,www.nesto.ca
safest cities canada,1300,0.0,395.20001220703125,0,www.nesto.ca
safest cities in canada,1300,0.0,395.20001220703125,0,www.nesto.ca
safest city in canada,720,0.0,218.8800048828125,0,www.nesto.ca
safest places in canada,1300,0.0,395.20001220703125,0,www.nesto.ca
taux directeur prévision,720,0.1400000005960464,218.8800048828125,0,www.nesto.ca
adjustable rate,1300,1.430000066757202,210.60000610351562,0,www.nesto.ca
adjustable rate mortgage,1300,1.430000066757202,210.60000610351562,0,www.nesto.ca
affordable cities in canada,1000,0.0299999993294477,162.0,0,www.nesto.ca
average home price ontario,720,0.0,116.63999938964844,0,www.nesto.ca
average home price vancouver,1300,0.4799999892711639,210.60000610351562,0,www.nesto.ca
average home prices ontario,720,0.0,116.63999938964844,0,www.nesto.ca
average house price in ontario,720,0.0,116.63999938964844,0,www.nesto.ca
average house price in ontario canada,720,0.0,116.63999938964844,0,www.nesto.ca
average house price in vancouver,1300,0.4799999892711639,210.60000610351562,0,www.nesto.ca
average house price ontario,720,0.0,116.63999938964844,0,www.nesto.ca
average house price vancouver,1300,0.4799999892711639,210.60000610351562,0,www.nesto.ca
average house prices in ontario,720,0.0,116.63999938964844,0,www.nesto.ca
average house prices ontario,720,0.0,116.63999938964844,0,www.nesto.ca
average housing prices in ontario,720,0.0,116.63999938964844,0,www.nesto.ca
average mortgage rate,1300,1.2200000286102295,210.60000610351562,0,www.nesto.ca
average price of a home in canada,2900,0.7300000190734863,469.79998779296875,0,www.nesto.ca
bank of canada forecast interest rate,8100,0.5299999713897705,1312.199951171875,0,www.nesto.ca
bank of canada interest rate next date 2024,880,0.0,142.55999755859375,0,www.nesto.ca
best mortgage rates quebec,880,2.369999885559082,142.55999755859375,0,www.nesto.ca
buying a house in manitoba,2900,0.1599999964237213,469.79998779296875,0,www.nesto.ca
calcul refinancement hypothécaire,880,1.25,142.55999755859375,0,www.nesto.ca
calculatrice refinancement hypothécaire,880,1.25,142.55999755859375,0,www.nesto.ca
canada house types,720,0.0,116.63999938964844,0,www.nesto.ca
canada mortgage rate today,720,1.8899999856948853,116.63999938964844,0,www.nesto.ca
canada mortgage rates forecast,5400,1.0800000429153442,874.7999877929688,0,www.nesto.ca
canada mortgage rates today,720,1.8899999856948853,116.63999938964844,0,www.nesto.ca
canada prime rate forecast,1900,0.4600000083446502,307.79998779296875,0,www.nesto.ca
canada prime rate predictions,1900,0.4600000083446502,307.79998779296875,0,www.nesto.ca
canada prime rate projections,1900,0.4600000083446502,307.79998779296875,0,www.nesto.ca
canadian interest rate forecast next 5 years,2400,0.6200000047683716,388.79998779296875,0,www.nesto.ca
canadian interest rate predictions,9900,0.5799999833106995,1603.800048828125,0,www.nesto.ca
canadian mortgage interest rates,110000,1.4700000286102295,17820.0,0,www.nesto.ca
canadian mortgage rate prediction,5400,1.0800000429153442,874.7999877929688,0,www.nesto.ca
canadian mortgage rates forecast,5400,1.0800000429153442,874.7999877929688,0,www.nesto.ca
canadian mortgage rates today,3600,1.579999923706055,583.2000122070312,0,www.nesto.ca
capital gains tax bc canada,880,7.179999828338623,142.55999755859375,0,www.nesto.ca
capital gains tax bracket,1300,8.489999771118164,210.60000610351562,0,www.nesto.ca
capital gains tax rate,1300,8.489999771118164,210.60000610351562,0,www.nesto.ca
cheapest places to live,880,1.090000033378601,142.55999755859375,0,www.nesto.ca
current canadian mortgage rates,8100,1.4900000095367432,1312.199951171875,0,www.nesto.ca
current interest rate mortgage canada,8100,1.4900000095367432,1312.199951171875,0,www.nesto.ca
different types of housing,2900,0.0599999986588954,469.79998779296875,0,www.nesto.ca
home loan interest rates canada,1600,1.690000057220459,259.20001220703125,0,www.nesto.ca
home loan interest rates in canada,1600,1.690000057220459,259.20001220703125,0,www.nesto.ca
home loan rates canada,110000,1.4700000286102295,17820.0,0,www.nesto.ca
home loan rates in canada,110000,1.4700000286102295,17820.0,0,www.nesto.ca
home prices montreal,880,1.2100000381469729,142.55999755859375,0,www.nesto.ca
house market in ontario,2900,1.9600000381469729,469.79998779296875,0,www.nesto.ca
house pricing ontario,880,1.75,142.55999755859375,0,www.nesto.ca
house type in canada,720,0.0,116.63999938964844,0,www.nesto.ca
house types canada,720,0.0,116.63999938964844,0,www.nesto.ca
house types in canada,720,0.0,116.63999938964844,0,www.nesto.ca
housing market in vancouver,2400,1.409999966621399,388.79998779296875,0,www.nesto.ca
housing market vancouver,2400,1.409999966621399,388.79998779296875,0,www.nesto.ca
housing prices in montreal,880,1.2100000381469729,142.55999755859375,0,www.nesto.ca
housing prices in ontario,880,1.75,142.55999755859375,0,www.nesto.ca
housing prices in ontario canada,880,1.75,142.55999755859375,0,www.nesto.ca
housing types in canada,720,0.0,116.63999938964844,0,www.nesto.ca
how do mortgage broker get paid,1000,0.270000010728836,162.0,0,www.nesto.ca
how do mortgage brokers get paid,1000,0.270000010728836,162.0,0,www.nesto.ca
how does a mortgage broker get paid,1000,0.270000010728836,162.0,0,www.nesto.ca
how does mortgage brokers get paid,1000,0.270000010728836,162.0,0,www.nesto.ca
how much capital gains tax,720,0.4099999964237213,116.63999938964844,0,www.nesto.ca
how much is capital gains tax,720,0.4099999964237213,116.63999938964844,0,www.nesto.ca
interest rate predictions,880,4.039999961853027,142.55999755859375,0,www.nesto.ca
interest rate predictions canada,9900,0.5799999833106995,1603.800048828125,0,www.nesto.ca
interest rates dropping,1300,6.059999942779541,210.60000610351562,0,www.nesto.ca
interest rates prediction,880,7.670000076293945,142.55999755859375,0,www.nesto.ca
montreal housing prices,880,1.2100000381469729,142.55999755859375,0,www.nesto.ca
mortgage calculator refinance,1900,1.9100000858306885,307.79998779296875,0,www.nesto.ca
mortgage interest rate forecast,1600,3.4600000381469727,259.20001220703125,0,www.nesto.ca
mortgage interest rate forecasts,1600,3.4600000381469727,259.20001220703125,0,www.nesto.ca
mortgage interest rate in canada,110000,1.4700000286102295,17820.0,0,www.nesto.ca
mortgage interest rate predictions,1600,3.4600000381469727,259.20001220703125,0,www.nesto.ca
mortgage interest rates canada,110000,1.4700000286102295,17820.0,0,www.nesto.ca
mortgage interest rates prediction,1600,3.4600000381469727,259.20001220703125,0,www.nesto.ca
mortgage interest rates predictions,1600,3.4600000381469727,259.20001220703125,0,www.nesto.ca
mortgage lending rates canada,110000,1.4700000286102295,17820.0,0,www.nesto.ca
mortgage loan refinance calculator,1900,1.9100000858306885,307.79998779296875,0,www.nesto.ca
mortgage loan refinancing calculator,1900,1.9100000858306885,307.79998779296875,0,www.nesto.ca
mortgage payment calculator refinance,1900,2.5299999713897705,307.79998779296875,0,www.nesto.ca
mortgage rate canada forecast,5400,1.0800000429153442,874.7999877929688,0,www.nesto.ca
mortgage rate drop,1300,3.7200000286102295,210.60000610351562,0,www.nesto.ca
mortgage rate drops,1300,3.7200000286102295,210.60000610351562,0,www.nesto.ca
mortgage rate forecast,880,3.119999885559082,142.55999755859375,0,www.nesto.ca
mortgage rate forecast canada,5400,1.0800000429153442,874.7999877929688,0,www.nesto.ca
mortgage rate ontario forecast,880,1.4500000476837158,142.55999755859375,0,www.nesto.ca
mortgage rate outlook canada,880,1.159999966621399,142.55999755859375,0,www.nesto.ca
mortgage rate predictions,1600,3.4600000381469727,259.20001220703125,0,www.nesto.ca
mortgage rate predictions canada,880,1.159999966621399,142.55999755859375,0,www.nesto.ca
mortgage rate will go down,880,0.7799999713897705,142.55999755859375,0,www.nesto.ca
mortgage ratehub,1900,2.9700000286102295,307.79998779296875,0,www.nesto.ca
mortgage rates canada predictions,5400,1.0800000429153442,874.7999877929688,0,www.nesto.ca
mortgage rates forecast,880,3.119999885559082,142.55999755859375,0,www.nesto.ca
mortgage rates forecast canada 2025,880,1.7400000095367432,142.55999755859375,0,www.nesto.ca
mortgage rates in canada today,3600,1.579999923706055,583.2000122070312,0,www.nesto.ca
mortgage rates ontario forecast,880,1.4500000476837158,142.55999755859375,0,www.nesto.ca
mortgage rates ontario prediction,880,1.4500000476837158,142.55999755859375,0,www.nesto.ca
mortgage rates outlook,1600,3.4600000381469727,259.20001220703125,0,www.nesto.ca
mortgage rates outlook canada,880,1.159999966621399,142.55999755859375,0,www.nesto.ca
mortgage rates predictions canada,5400,1.0800000429153442,874.7999877929688,0,www.nesto.ca
mortgage rates will go down,880,0.7799999713897705,142.55999755859375,0,www.nesto.ca
mortgage refinance calculator,1900,1.9100000858306885,307.79998779296875,0,www.nesto.ca
mortgage refinance estimate,1900,1.9100000858306885,307.79998779296875,0,www.nesto.ca
mortgage refinance mortgage calculator,1900,2.5299999713897705,307.79998779296875,0,www.nesto.ca
mortgage trends canada,2400,0.9300000071525574,388.79998779296875,0,www.nesto.ca
mortgage trends in canada,2400,0.9300000071525574,388.79998779296875,0,www.nesto.ca
mortgages rates canada,22200,1.3899999856948853,3596.39990234375,0,www.nesto.ca
most affordable canadian cities,1000,0.0299999993294477,162.0,0,www.nesto.ca
most affordable cities canada,1000,0.0299999993294477,162.0,0,www.nesto.ca
next mortgage rate announcement,720,0.6600000262260437,116.63999938964844,0,www.nesto.ca
ontario average house price,720,0.0,116.63999938964844,0,www.nesto.ca
ontario real estate market,880,1.8399999141693115,142.55999755859375,0,www.nesto.ca
prime rate forecast canada,1900,0.4600000083446502,307.79998779296875,0,www.nesto.ca
prime rate predictions canada,1900,0.4600000083446502,307.79998779296875,0,www.nesto.ca
prime rate projections canada,1900,0.4600000083446502,307.79998779296875,0,www.nesto.ca
private lending in canada,720,10.899999618530272,116.63999938964844,0,www.nesto.ca
